Region_Code,Year,Total_Crimes,Crime_Rate,Region_Name
GM0362,2016,4280.0,48.3,Amstelveen
GM0362,2017,4150.0,46.5,Amstelveen
GM0362,2018,4025.0,44.8,Amstelveen
GM0362,2019,3865.0,42.5,Amstelveen
GM0362,2020,4015.0,43.8,Amstelveen
GM0362,2021,3665.0,40.4,Amstelveen
GM0362,2022,3655.0,39.6,Amstelveen
GM0362,2023,3835.0,40.6,Amstelveen
GM0362,2024,3860.0,40.6,Amstelveen
GM0363,2010,100125.0,130.5,Amsterdam
GM0363,2011,103375.0,132.6,Amsterdam
GM0363,2012,101505.0,128.5,Amsterdam
GM0363,2013,101650.0,127.2,Amsterdam
GM0363,2014,96475.0,119.0,Amsterdam
GM0363,2015,96185.0,117.1,Amsterdam
GM0363,2016,91695.0,110.0,Amsterdam
GM0363,2017,86745.0,102.7,Amsterdam
GM0363,2018,81885.0,95.9,Amsterdam
GM0363,2019,82040.0,95.1,Amsterdam
GM0363,2020,71430.0,81.8,Amsterdam
GM0363,2021,64900.0,74.3,Amsterdam
GM0363,2022,76770.0,87.0,Amsterdam
GM0363,2023,82405.0,89.8,Amsterdam
GM0363,2024,83290.0,89.4,Amsterdam
GM0364,2010,310.0,47.8,Andijk
GM0364,2011,0.0,0.0,Andijk
GM0364,2012,0.0,0.0,Andijk
GM0364,2013,0.0,0.0,Andijk
GM0364,2014,0.0,0.0,Andijk
GM0364,2015,0.0,0.0,Andijk
GM0364,2016,0.0,0.0,Andijk
GM0364,2017,0.0,0.0,Andijk
GM0364,2018,0.0,0.0,Andijk
GM0364,2019,0.0,0.0,Andijk
GM0364,2020,0.0,0.0,Andijk
GM0364,2021,0.0,0.0,Andijk
GM0364,2022,0.0,0.0,Andijk
GM0364,2023,0.0,0.0,Andijk
GM0364,2024,0.0,0.0,Andijk
GM0365,2010,280.0,43.1,Graft-De Rijp
GM0365,2011,245.0,38.1,Graft-De Rijp
GM0365,2012,230.0,35.9,Graft-De Rijp
GM0365,2013,225.0,35.3,Graft-De Rijp
GM0365,2014,185.0,28.5,Graft-De Rijp
GM0365,2015,0.0,0.0,Graft-De Rijp
GM0365,2016,0.0,0.0,Graft-De Rijp
GM0365,2017,0.0,0.0,Graft-De Rijp
GM0365,2018,0.0,0.0,Graft-De Rijp
GM0365,2019,0.0,0.0,Graft-De Rijp
GM0365,2020,0.0,0.0,Graft-De Rijp
GM0365,2021,0.0,0.0,Graft-De Rijp
GM0365,2022,0.0,0.0,Graft-De Rijp
GM0365,2023,0.0,0.0,Graft-De Rijp
GM0365,2024,0.0,0.0,Graft-De Rijp
GM0366,2010,535.0,37.7,Anna Paulowna
GM0366,2011,525.0,36.7,Anna Paulowna
GM0366,2012,0.0,0.0,Anna Paulowna
GM0366,2013,0.0,0.0,Anna Paulowna
GM0366,2014,0.0,0.0,Anna Paulowna
GM0366,2015,0.0,0.0,Anna Paulowna
GM0366,2016,0.0,0.0,Anna Paulowna
GM0366,2017,0.0,0.0,Anna Paulowna
GM0366,2018,0.0,0.0,Anna Paulowna
GM0366,2019,0.0,0.0,Anna Paulowna
GM0366,2020,0.0,0.0,Anna Paulowna
GM0366,2021,0.0,0.0,Anna Paulowna
GM0366,2022,0.0,0.0,Anna Paulowna
GM0366,2023,0.0,0.0,Anna Paulowna
GM0366,2024,0.0,0.0,Anna Paulowna
GM0370,2010,375.0,43.6,Beemster
GM0370,2011,375.0,43.5,Beemster
GM0370,2012,440.0,50.7,Beemster
GM0370,2013,360.0,41.1,Beemster
GM0370,2014,265.0,29.7,Beemster
GM0370,2015,255.0,28.9,Beemster
GM0370,2016,285.0,31.9,Beemster
GM0370,2017,245.0,26.5,Beemster
GM0370,2018,320.0,33.4,Beemster
GM0370,2019,350.0,35.7,Beemster
GM0370,2020,315.0,31.6,Beemster
GM0370,2021,325.0,32.2,Beemster
GM0370,2022,0.0,0.0,Beemster
GM0370,2023,0.0,0.0,Beemster
GM0370,2024,0.0,0.0,Beemster
GM0373,2010,1610.0,52.0,Bergen (NH.)
GM0373,2011,1625.0,52.6,Bergen (NH.)
GM0373,2012,1540.0,50.1,Bergen (NH.)
GM0373,2013,1325.0,43.7,Bergen (NH.)
GM0373,2014,1255.0,41.7,Bergen (NH.)
GM0373,2015,1265.0,42.2,Bergen (NH.)
GM0373,2016,1185.0,39.6,Bergen (NH.)
GM0373,2017,870.0,29.2,Bergen (NH.)
GM0373,2018,840.0,28.1,Bergen (NH.)
GM0373,2019,825.0,27.6,Bergen (NH.)
GM0373,2020,930.0,31.1,Bergen (NH.)
GM0373,2021,885.0,29.8,Bergen (NH.)
GM0373,2022,865.0,29.1,Bergen (NH.)
GM0373,2023,910.0,30.2,Bergen (NH.)
GM0373,2024,840.0,28.0,Bergen (NH.)
GM0375,2010,3495.0,89.9,Beverwijk
GM0375,2011,3335.0,84.8,Beverwijk
GM0375,2012,3240.0,81.3,Beverwijk
GM0375,2013,2985.0,74.5,Beverwijk
GM0375,2014,3025.0,75.4,Beverwijk
GM0375,2015,2690.0,66.9,Beverwijk
GM0375,2016,2345.0,58.1,Beverwijk
GM0375,2017,1970.0,48.4,Beverwijk
GM0375,2018,1820.0,44.3,Beverwijk
GM0375,2019,1945.0,47.3,Beverwijk
GM0375,2020,1850.0,44.4,Beverwijk
GM0375,2021,1835.0,43.8,Beverwijk
GM0375,2022,2035.0,48.3,Beverwijk
GM0375,2023,1970.0,46.1,Beverwijk
GM0375,2024,2090.0,48.8,Beverwijk
GM0376,2010,565.0,63.3,Blaricum
GM0376,2011,485.0,54.0,Blaricum
GM0376,2012,520.0,57.4,Blaricum
GM0376,2013,510.0,55.9,Blaricum
GM0376,2014,495.0,54.7,Blaricum
GM0376,2015,475.0,50.9,Blaricum
GM0376,2016,520.0,54.0,Blaricum
GM0376,2017,440.0,43.1,Blaricum
GM0376,2018,335.0,31.2,Blaricum
GM0376,2019,440.0,39.4,Blaricum
GM0376,2020,375.0,32.4,Blaricum
GM0376,2021,345.0,29.0,Blaricum
GM0376,2022,365.0,29.5,Blaricum
GM0376,2023,350.0,28.0,Blaricum
GM0376,2024,340.0,26.6,Blaricum
GM0377,2010,1450.0,65.7,Bloemendaal
GM0377,2011,1580.0,71.6,Bloemendaal
GM0377,2012,1520.0,68.8,Bloemendaal
GM0377,2013,1565.0,70.5,Bloemendaal
GM0377,2014,1255.0,56.9,Bloemendaal
GM0377,2015,1180.0,53.0,Bloemendaal
GM0377,2016,1030.0,46.2,Bloemendaal
GM0377,2017,960.0,42.1,Bloemendaal
GM0377,2018,905.0,39.0,Bloemendaal
GM0377,2019,860.0,36.8,Bloemendaal
GM0377,2020,1080.0,45.9,Bloemendaal
GM0377,2021,970.0,41.3,Bloemendaal
GM0377,2022,955.0,40.2,Bloemendaal
GM0377,2023,990.0,41.4,Bloemendaal
GM0377,2024,1065.0,44.8,Bloemendaal
GM0381,2010,2790.0,86.9,Bussum
GM0381,2011,2930.0,90.4,Bussum
GM0381,2012,2375.0,72.9,Bussum
GM0381,2013,2495.0,76.5,Bussum
GM0381,2014,1985.0,60.8,Bussum
GM0381,2015,1795.0,54.5,Bussum
GM0381,2016,0.0,0.0,Bussum
GM0381,2017,0.0,0.0,Bussum
GM0381,2018,0.0,0.0,Bussum
GM0381,2019,0.0,0.0,Bussum
GM0381,2020,0.0,0.0,Bussum
GM0381,2021,0.0,0.0,Bussum
GM0381,2022,0.0,0.0,Bussum
GM0381,2023,0.0,0.0,Bussum
GM0381,2024,0.0,0.0,Bussum
GM0383,2010,2000.0,57.8,Castricum
GM0383,2011,1785.0,51.6,Castricum
GM0383,2012,1690.0,49.0,Castricum
GM0383,2013,1600.0,46.6,Castricum
GM0383,2014,1505.0,44.0,Castricum
GM0383,2015,1405.0,40.8,Castricum
GM0383,2016,1245.0,36.0,Castricum
GM0383,2017,1050.0,29.8,Castricum
GM0383,2018,980.0,27.5,Castricum
GM0383,2019,1065.0,29.8,Castricum
GM0383,2020,1055.0,29.4,Castricum
GM0383,2021,960.0,26.6,Castricum
GM0383,2022,1135.0,31.3,Castricum
GM0383,2023,1180.0,32.4,Castricum
GM0383,2024,1120.0,30.8,Castricum
GM0384,2010,1755.0,71.1,Diemen
GM0384,2011,1830.0,73.1,Diemen
GM0384,2012,1720.0,69.0,Diemen
GM0384,2013,1805.0,71.7,Diemen
GM0384,2014,1710.0,65.9,Diemen
GM0384,2015,1755.0,65.8,Diemen
GM0384,2016,1640.0,61.2,Diemen
GM0384,2017,1545.0,56.7,Diemen
GM0384,2018,1555.0,55.3,Diemen
GM0384,2019,1590.0,54.4,Diemen
GM0384,2020,1785.0,58.1,Diemen
GM0384,2021,1610.0,51.3,Diemen
GM0384,2022,1580.0,49.6,Diemen
GM0384,2023,1610.0,49.2,Diemen
GM0384,2024,1625.0,49.2,Diemen
GM0385,2010,1210.0,42.4,Edam-Volendam
GM0385,2011,1240.0,43.3,Edam-Volendam
GM0385,2012,1105.0,38.5,Edam-Volendam
GM0385,2013,1050.0,36.6,Edam-Volendam
GM0385,2014,845.0,29.3,Edam-Volendam
GM0385,2015,825.0,28.4,Edam-Volendam
GM0385,2016,790.0,22.3,Edam-Volendam
GM0385,2017,765.0,21.3,Edam-Volendam
GM0385,2018,760.0,21.2,Edam-Volendam
GM0385,2019,875.0,24.3,Edam-Volendam
GM0385,2020,800.0,22.1,Edam-Volendam
GM0385,2021,825.0,22.7,Edam-Volendam
GM0385,2022,850.0,23.3,Edam-Volendam
GM0385,2023,785.0,21.4,Edam-Volendam
GM0385,2024,880.0,23.8,Edam-Volendam
GM0388,2010,1575.0,86.7,Enkhuizen
GM0388,2011,1520.0,83.6,Enkhuizen
GM0388,2012,1435.0,78.7,Enkhuizen
GM0388,2013,1265.0,69.0,Enkhuizen
GM0388,2014,1125.0,61.3,Enkhuizen
GM0388,2015,1125.0,61.3,Enkhuizen
GM0388,2016,970.0,52.7,Enkhuizen
GM0388,2017,755.0,40.7,Enkhuizen
GM0388,2018,745.0,40.4,Enkhuizen
GM0388,2019,750.0,40.6,Enkhuizen
GM0388,2020,780.0,41.9,Enkhuizen
GM0388,2021,810.0,43.4,Enkhuizen
GM0388,2022,805.0,43.3,Enkhuizen
GM0388,2023,755.0,39.9,Enkhuizen
GM0388,2024,725.0,38.4,Enkhuizen
GM0392,2010,13285.0,88.8,Haarlem
GM0392,2011,13115.0,87.1,Haarlem
GM0392,2012,11480.0,75.6,Haarlem
GM0392,2013,11690.0,76.4,Haarlem
GM0392,2014,10835.0,69.8,Haarlem
GM0392,2015,10365.0,66.2,Haarlem
GM0392,2016,9840.0,62.2,Haarlem
GM0392,2017,8335.0,52.4,Haarlem
GM0392,2018,8160.0,51.1,Haarlem
GM0392,2019,8515.0,52.8,Haarlem
GM0392,2020,8210.0,50.4,Haarlem
GM0392,2021,7535.0,46.3,Haarlem
GM0392,2022,8980.0,55.1,Haarlem
GM0392,2023,9785.0,59.1,Haarlem
GM0392,2024,9605.0,57.3,Haarlem
GM0393,2010,470.0,86.9,Haarlemmerliede en Spaarnwoude
GM0393,2011,410.0,75.7,Haarlemmerliede en Spaarnwoude
GM0393,2012,405.0,73.6,Haarlemmerliede en Spaarnwoude
GM0393,2013,470.0,85.4,Haarlemmerliede en Spaarnwoude
GM0393,2014,390.0,70.3,Haarlemmerliede en Spaarnwoude
GM0393,2015,375.0,67.1,Haarlemmerliede en Spaarnwoude
GM0393,2016,385.0,68.7,Haarlemmerliede en Spaarnwoude
GM0393,2017,295.0,52.1,Haarlemmerliede en Spaarnwoude
GM0393,2018,255.0,43.3,Haarlemmerliede en Spaarnwoude
GM0393,2019,0.0,0.0,Haarlemmerliede en Spaarnwoude
GM0393,2020,0.0,0.0,Haarlemmerliede en Spaarnwoude
GM0393,2021,0.0,0.0,Haarlemmerliede en Spaarnwoude
GM0393,2022,0.0,0.0,Haarlemmerliede en Spaarnwoude
GM0393,2023,0.0,0.0,Haarlemmerliede en Spaarnwoude
GM0393,2024,0.0,0.0,Haarlemmerliede en Spaarnwoude
GM0394,2010,13470.0,94.3,Haarlemmermeer
GM0394,2011,13675.0,95.4,Haarlemmermeer
GM0394,2012,13280.0,92.3,Haarlemmermeer
GM0394,2013,12745.0,88.4,Haarlemmermeer
GM0394,2014,11945.0,82.9,Haarlemmermeer
GM0394,2015,11620.0,80.6,Haarlemmermeer
GM0394,2016,10220.0,70.7,Haarlemmermeer
GM0394,2017,9415.0,64.5,Haarlemmermeer
GM0394,2018,9150.0,62.1,Haarlemmermeer
GM0394,2019,9220.0,59.8,Haarlemmermeer
GM0394,2020,7450.0,47.8,Haarlemmermeer
GM0394,2021,7895.0,50.0,Haarlemmermeer
GM0394,2022,8405.0,52.8,Haarlemmermeer
GM0394,2023,9345.0,57.6,Haarlemmermeer
GM0394,2024,9710.0,59.5,Haarlemmermeer
GM0395,2010,655.0,40.8,Harenkarspel
GM0395,2011,645.0,39.9,Harenkarspel
GM0395,2012,655.0,40.6,Harenkarspel
GM0395,2013,0.0,0.0,Harenkarspel
GM0395,2014,0.0,0.0,Harenkarspel
GM0395,2015,0.0,0.0,Harenkarspel
GM0395,2016,0.0,0.0,Harenkarspel
GM0395,2017,0.0,0.0,Harenkarspel
GM0395,2018,0.0,0.0,Harenkarspel
GM0395,2019,0.0,0.0,Harenkarspel
GM0395,2020,0.0,0.0,Harenkarspel
GM0395,2021,0.0,0.0,Harenkarspel
GM0395,2022,0.0,0.0,Harenkarspel
GM0395,2023,0.0,0.0,Harenkarspel
GM0395,2024,0.0,0.0,Harenkarspel
GM0396,2010,2035.0,52.4,Heemskerk
GM0396,2011,1830.0,46.6,Heemskerk
GM0396,2012,1850.0,47.1,Heemskerk
GM0396,2013,1865.0,47.6,Heemskerk
GM0396,2014,1760.0,45.0,Heemskerk
GM0396,2015,1785.0,45.6,Heemskerk
GM0396,2016,1370.0,34.9,Heemskerk
GM0396,2017,1315.0,33.5,Heemskerk
GM0396,2018,1125.0,28.7,Heemskerk
GM0396,2019,1290.0,32.9,Heemskerk
GM0396,2020,1290.0,33.0,Heemskerk
GM0396,2021,1355.0,34.6,Heemskerk
GM0396,2022,1380.0,35.3,Heemskerk
GM0396,2023,1395.0,35.4,Heemskerk
GM0396,2024,1265.0,32.0,Heemskerk
GM0397,2010,1510.0,57.9,Heemstede
GM0397,2011,1475.0,56.1,Heemstede
GM0397,2012,1415.0,54.0,Heemstede
GM0397,2013,1760.0,66.9,Heemstede
GM0397,2014,1245.0,47.3,Heemstede
GM0397,2015,1190.0,45.0,Heemstede
GM0397,2016,1090.0,40.7,Heemstede
GM0397,2017,900.0,33.5,Heemstede
GM0397,2018,895.0,33.0,Heemstede
GM0397,2019,930.0,34.0,Heemstede
GM0397,2020,1125.0,41.4,Heemstede
GM0397,2021,1065.0,38.6,Heemstede
GM0397,2022,1030.0,37.4,Heemstede
GM0397,2023,1120.0,40.2,Heemstede
GM0397,2024,1205.0,43.7,Heemstede
GM0398,2010,3415.0,66.7,Heerhugowaard
GM0398,2011,3625.0,69.7,Heerhugowaard
GM0398,2012,3485.0,66.4,Heerhugowaard
GM0398,2013,3415.0,64.5,Heerhugowaard
GM0398,2014,3205.0,60.1,Heerhugowaard
GM0398,2015,3030.0,56.6,Heerhugowaard
GM0398,2016,2810.0,52.1,Heerhugowaard
GM0398,2017,2350.0,42.8,Heerhugowaard
GM0398,2018,2190.0,39.2,Heerhugowaard
GM0398,2019,2475.0,43.7,Heerhugowaard
GM0398,2020,2595.0,45.0,Heerhugowaard
GM0398,2021,2255.0,38.6,Heerhugowaard
GM0398,2022,0.0,0.0,Heerhugowaard
GM0398,2023,0.0,0.0,Heerhugowaard
GM0398,2024,0.0,0.0,Heerhugowaard
GM0399,2010,1150.0,51.3,Heiloo
GM0399,2011,1210.0,53.5,Heiloo
GM0399,2012,1010.0,44.5,Heiloo
GM0399,2013,955.0,42.3,Heiloo
GM0399,2014,965.0,42.7,Heiloo
GM0399,2015,980.0,43.4,Heiloo
GM0399,2016,880.0,38.8,Heiloo
GM0399,2017,770.0,33.8,Heiloo
GM0399,2018,645.0,27.9,Heiloo
GM0399,2019,615.0,26.3,Heiloo
GM0399,2020,695.0,29.0,Heiloo
GM0399,2021,710.0,29.4,Heiloo
GM0399,2022,665.0,27.2,Heiloo
GM0399,2023,750.0,30.9,Heiloo
GM0399,2024,675.0,27.7,Heiloo
GM0400,2010,4775.0,83.2,Den Helder
GM0400,2011,4415.0,77.2,Den Helder
GM0400,2012,4125.0,72.3,Den Helder
GM0400,2013,4190.0,73.6,Den Helder
GM0400,2014,4100.0,72.4,Den Helder
GM0400,2015,3845.0,68.0,Den Helder
GM0400,2016,3980.0,70.7,Den Helder
GM0400,2017,3200.0,57.2,Den Helder
GM0400,2018,2765.0,49.6,Den Helder
GM0400,2019,3060.0,55.0,Den Helder
GM0400,2020,3165.0,56.2,Den Helder
GM0400,2021,3005.0,53.1,Den Helder
GM0400,2022,3295.0,58.5,Den Helder
GM0400,2023,3125.0,55.3,Den Helder
GM0400,2024,3440.0,60.9,Den Helder
GM0402,2010,8070.0,95.4,Hilversum
GM0402,2011,7345.0,86.4,Hilversum
GM0402,2012,6905.0,80.7,Hilversum
GM0402,2013,6195.0,72.0,Hilversum
GM0402,2014,5630.0,65.1,Hilversum
GM0402,2015,5430.0,62.3,Hilversum
GM0402,2016,5120.0,58.3,Hilversum
GM0402,2017,4850.0,54.6,Hilversum
GM0402,2018,4310.0,48.1,Hilversum
GM0402,2019,4720.0,52.3,Hilversum
GM0402,2020,4580.0,50.4,Hilversum
GM0402,2021,4005.0,43.9,Hilversum
GM0402,2022,4110.0,44.8,Hilversum
GM0402,2023,4060.0,43.5,Hilversum
GM0402,2024,4335.0,45.9,Hilversum
GM0405,2010,6300.0,89.7,Hoorn
GM0405,2011,5980.0,84.6,Hoorn
GM0405,2012,5525.0,77.5,Hoorn
GM0405,2013,5345.0,74.9,Hoorn
GM0405,2014,5060.0,70.5,Hoorn
GM0405,2015,4825.0,67.1,Hoorn
GM0405,2016,4350.0,60.3,Hoorn
GM0405,2017,3095.0,42.7,Hoorn
GM0405,2018,3235.0,44.4,Hoorn
GM0405,2019,3495.0,47.9,Hoorn
GM0405,2020,3790.0,51.8,Hoorn
GM0405,2021,3100.0,42.1,Hoorn
GM0405,2022,3435.0,46.2,Hoorn
GM0405,2023,3530.0,46.9,Hoorn
GM0405,2024,3460.0,45.7,Hoorn
GM0406,2010,2320.0,55.3,Huizen
GM0406,2011,2525.0,60.5,Huizen
GM0406,2012,2215.0,53.3,Huizen
GM0406,2013,1975.0,47.6,Huizen
GM0406,2014,1745.0,42.3,Huizen
GM0406,2015,1955.0,47.3,Huizen
GM0406,2016,1850.0,44.7,Huizen
GM0406,2017,1485.0,35.9,Huizen
GM0406,2018,1410.0,34.1,Huizen
GM0406,2019,1490.0,36.1,Huizen
GM0406,2020,1315.0,31.9,Huizen
GM0406,2021,1225.0,29.8,Huizen
GM0406,2022,1150.0,28.1,Huizen
GM0406,2023,1065.0,25.8,Huizen
GM0406,2024,1130.0,27.4,Huizen
GM0412,2010,380.0,31.2,Niedorp
GM0412,2011,415.0,33.9,Niedorp
GM0412,2012,0.0,0.0,Niedorp
GM0412,2013,0.0,0.0,Niedorp
GM0412,2014,0.0,0.0,Niedorp
GM0412,2015,0.0,0.0,Niedorp
GM0412,2016,0.0,0.0,Niedorp
GM0412,2017,0.0,0.0,Niedorp
GM0412,2018,0.0,0.0,Niedorp
GM0412,2019,0.0,0.0,Niedorp
GM0412,2020,0.0,0.0,Niedorp
GM0412,2021,0.0,0.0,Niedorp
GM0412,2022,0.0,0.0,Niedorp
GM0412,2023,0.0,0.0,Niedorp
GM0412,2024,0.0,0.0,Niedorp
GM0415,2010,520.0,50.7,Landsmeer
GM0415,2011,655.0,64.0,Landsmeer
GM0415,2012,570.0,55.0,Landsmeer
GM0415,2013,540.0,51.6,Landsmeer
GM0415,2014,500.0,47.7,Landsmeer
GM0415,2015,475.0,43.7,Landsmeer
GM0415,2016,495.0,45.2,Landsmeer
GM0415,2017,420.0,37.1,Landsmeer
GM0415,2018,395.0,34.6,Landsmeer
GM0415,2019,395.0,34.3,Landsmeer
GM0415,2020,480.0,41.6,Landsmeer
GM0415,2021,470.0,40.7,Landsmeer
GM0415,2022,465.0,40.2,Landsmeer
GM0415,2023,515.0,44.0,Landsmeer
GM0415,2024,475.0,40.8,Landsmeer
GM0416,2010,1265.0,47.0,Langedijk
GM0416,2011,1375.0,51.0,Langedijk
GM0416,2012,1215.0,45.1,Langedijk
GM0416,2013,1325.0,49.2,Langedijk
GM0416,2014,1120.0,41.5,Langedijk
GM0416,2015,1120.0,41.0,Langedijk
GM0416,2016,975.0,35.6,Langedijk
GM0416,2017,880.0,31.9,Langedijk
GM0416,2018,745.0,26.7,Langedijk
GM0416,2019,780.0,27.8,Langedijk
GM0416,2020,655.0,23.3,Langedijk
GM0416,2021,570.0,20.2,Langedijk
GM0416,2022,0.0,0.0,Langedijk
GM0416,2023,0.0,0.0,Langedijk
GM0416,2024,0.0,0.0,Langedijk
GM0417,2010,895.0,79.2,Laren (NH.)
GM0417,2011,720.0,63.2,Laren (NH.)
GM0417,2012,585.0,51.3,Laren (NH.)
GM0417,2013,615.0,56.6,Laren (NH.)
GM0417,2014,575.0,53.0,Laren (NH.)
GM0417,2015,545.0,50.0,Laren (NH.)
GM0417,2016,565.0,51.5,Laren (NH.)
GM0417,2017,485.0,43.7,Laren (NH.)
GM0417,2018,420.0,37.6,Laren (NH.)
GM0417,2019,515.0,46.0,Laren (NH.)
GM0417,2020,465.0,41.1,Laren (NH.)
GM0417,2021,480.0,42.1,Laren (NH.)
GM0417,2022,485.0,42.2,Laren (NH.)
GM0417,2023,485.0,41.3,Laren (NH.)
GM0417,2024,470.0,41.1,Laren (NH.)
GM0420,2010,1410.0,51.5,Medemblik
GM0420,2011,2120.0,49.4,Medemblik
GM0420,2012,2015.0,46.8,Medemblik
GM0420,2013,1995.0,46.1,Medemblik
GM0420,2014,1785.0,41.3,Medemblik
GM0420,2015,1520.0,34.9,Medemblik
GM0420,2016,1350.0,30.8,Medemblik
GM0420,2017,1160.0,26.4,Medemblik
GM0420,2018,1155.0,25.9,Medemblik
GM0420,2019,1385.0,30.9,Medemblik
GM0420,2020,1450.0,32.2,Medemblik
GM0420,2021,1300.0,28.8,Medemblik
GM0420,2022,1270.0,27.9,Medemblik
GM0420,2023,1215.0,26.4,Medemblik
GM0420,2024,1090.0,23.7,Medemblik
GM0424,2010,590.0,91.1,Muiden
GM0424,2011,635.0,97.6,Muiden
GM0424,2012,595.0,92.0,Muiden
GM0424,2013,660.0,102.9,Muiden
GM0424,2014,545.0,86.5,Muiden
GM0424,2015,490.0,78.3,Muiden
GM0424,2016,0.0,0.0,Muiden
GM0424,2017,0.0,0.0,Muiden
GM0424,2018,0.0,0.0,Muiden
GM0424,2019,0.0,0.0,Muiden
GM0424,2020,0.0,0.0,Muiden
GM0424,2021,0.0,0.0,Muiden
GM0424,2022,0.0,0.0,Muiden
GM0424,2023,0.0,0.0,Muiden
GM0424,2024,0.0,0.0,Muiden
GM0425,2010,965.0,56.2,Naarden
GM0425,2011,950.0,55.2,Naarden
GM0425,2012,1120.0,65.2,Naarden
GM0425,2013,980.0,56.7,Naarden
GM0425,2014,770.0,44.8,Naarden
GM0425,2015,795.0,46.3,Naarden
GM0425,2016,0.0,0.0,Naarden
GM0425,2017,0.0,0.0,Naarden
GM0425,2018,0.0,0.0,Naarden
GM0425,2019,0.0,0.0,Naarden
GM0425,2020,0.0,0.0,Naarden
GM0425,2021,0.0,0.0,Naarden
GM0425,2022,0.0,0.0,Naarden
GM0425,2023,0.0,0.0,Naarden
GM0425,2024,0.0,0.0,Naarden
GM0431,2010,540.0,59.1,Oostzaan
GM0431,2011,550.0,60.1,Oostzaan
GM0431,2012,530.0,58.3,Oostzaan
GM0431,2013,475.0,51.7,Oostzaan
GM0431,2014,460.0,50.6,Oostzaan
GM0431,2015,400.0,43.8,Oostzaan
GM0431,2016,500.0,52.6,Oostzaan
GM0431,2017,455.0,46.9,Oostzaan
GM0431,2018,395.0,40.4,Oostzaan
GM0431,2019,420.0,42.8,Oostzaan
GM0431,2020,505.0,52.0,Oostzaan
GM0431,2021,450.0,46.3,Oostzaan
GM0431,2022,485.0,50.5,Oostzaan
GM0431,2023,505.0,51.9,Oostzaan
GM0431,2024,465.0,48.2,Oostzaan
GM0432,2010,445.0,38.9,Opmeer
GM0432,2011,405.0,35.6,Opmeer
GM0432,2012,460.0,40.4,Opmeer
GM0432,2013,385.0,33.9,Opmeer
GM0432,2014,380.0,33.4,Opmeer
GM0432,2015,370.0,32.7,Opmeer
GM0432,2016,335.0,29.4,Opmeer
GM0432,2017,260.0,22.6,Opmeer
GM0432,2018,265.0,23.0,Opmeer
GM0432,2019,275.0,23.2,Opmeer
GM0432,2020,315.0,26.4,Opmeer
GM0432,2021,275.0,23.1,Opmeer
GM0432,2022,300.0,24.8,Opmeer
GM0432,2023,295.0,24.2,Opmeer
GM0432,2024,260.0,21.5,Opmeer
GM0437,2010,1515.0,115.7,Ouder-Amstel
GM0437,2011,1535.0,116.6,Ouder-Amstel
GM0437,2012,1430.0,108.1,Ouder-Amstel
GM0437,2013,1395.0,105.2,Ouder-Amstel
GM0437,2014,1220.0,91.8,Ouder-Amstel
GM0437,2015,1130.0,85.0,Ouder-Amstel
GM0437,2016,1170.0,87.1,Ouder-Amstel
GM0437,2017,1005.0,74.9,Ouder-Amstel
GM0437,2018,845.0,62.5,Ouder-Amstel
GM0437,2019,875.0,62.9,Ouder-Amstel
GM0437,2020,945.0,67.4,Ouder-Amstel
GM0437,2021,850.0,60.3,Ouder-Amstel
GM0437,2022,955.0,67.1,Ouder-Amstel
GM0437,2023,915.0,64.0,Ouder-Amstel
GM0437,2024,940.0,65.1,Ouder-Amstel
GM0439,2010,5170.0,65.4,Purmerend
GM0439,2011,5290.0,66.8,Purmerend
GM0439,2012,4865.0,61.4,Purmerend
GM0439,2013,4520.0,56.9,Purmerend
GM0439,2014,3990.0,50.1,Purmerend
GM0439,2015,3940.0,49.5,Purmerend
GM0439,2016,3445.0,43.1,Purmerend
GM0439,2017,2870.0,35.9,Purmerend
GM0439,2018,2880.0,36.0,Purmerend
GM0439,2019,2795.0,34.9,Purmerend
GM0439,2020,2895.0,35.6,Purmerend
GM0439,2021,2785.0,34.1,Purmerend
GM0439,2022,3355.0,36.4,Purmerend
GM0439,2023,3470.0,36.9,Purmerend
GM0439,2024,3525.0,37.0,Purmerend
GM0441,2010,1460.0,78.0,Schagen
GM0441,2011,1295.0,69.3,Schagen
GM0441,2012,1090.0,58.3,Schagen
GM0441,2013,2085.0,45.1,Schagen
GM0441,2014,2495.0,54.2,Schagen
GM0441,2015,2010.0,43.5,Schagen
GM0441,2016,1695.0,36.7,Schagen
GM0441,2017,1320.0,28.6,Schagen
GM0441,2018,1480.0,31.9,Schagen
GM0441,2019,1565.0,33.6,Schagen
GM0441,2020,1690.0,36.4,Schagen
GM0441,2021,1635.0,35.1,Schagen
GM0441,2022,1720.0,36.7,Schagen
GM0441,2023,1725.0,36.4,Schagen
GM0441,2024,1550.0,32.5,Schagen
GM0448,2010,850.0,61.5,Texel
GM0448,2011,770.0,56.0,Texel
GM0448,2012,685.0,50.1,Texel
GM0448,2013,595.0,43.4,Texel
GM0448,2014,545.0,40.1,Texel
GM0448,2015,550.0,40.5,Texel
GM0448,2016,505.0,37.3,Texel
GM0448,2017,435.0,32.1,Texel
GM0448,2018,425.0,31.1,Texel
GM0448,2019,455.0,33.7,Texel
GM0448,2020,430.0,31.6,Texel
GM0448,2021,460.0,33.6,Texel
GM0448,2022,460.0,33.6,Texel
GM0448,2023,425.0,30.3,Texel
